,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_sim_options
15,1.1574160724527114,1.1566010009035925,1.1606995165055742,1.1585130159336836,1.1648744724057947,1.1596208156402714,0.0029655319497049666,39,1.9066580295562745,0.08016608318451335,2.0121222019195555,0.21880449707638755,"{'k': 6, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': False}}",6,"{'name': 'pearson', 'min_support': 1, 'user_based': False}"
16,1.1574160724527114,1.1566010009035925,1.1606995165055742,1.1585130159336836,1.1648744724057947,1.1596208156402714,0.0029655319497049666,40,1.5435760974884034,0.010972410540428466,1.843579149246216,0.041970339637142404,"{'k': 6, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False}}",6,"{'name': 'pearson', 'min_support': 2, 'user_based': False}"
17,1.1383491609803835,1.1408374417358638,1.144328002658431,1.1411973648977443,1.1492530086828978,1.142792995791064,0.0037471565241037124,37,1.3877026081085204,0.013320325358438209,1.8327393531799316,0.043620817333509546,"{'k': 6, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': False}}",6,"{'name': 'pearson', 'min_support': 3, 'user_based': False}"
18,1.030860731706307,1.0371423480482074,1.0309442266983513,1.034128238065433,1.03726095298931,1.0340672995015219,0.002817613189645391,10,0.42899608612060547,0.007657005274822439,1.9316304206848145,0.044893546924795545,"{'k': 8, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': False}}",8,"{'name': 'msd', 'min_support': 1, 'user_based': False}"
19,1.0144690275504271,1.0187632049101996,1.0152140546631525,1.0155816422343458,1.0169842269274978,1.0162024312571245,0.0015189286938631639,7,0.4295800685882568,0.006826274561028659,1.9211442470550537,0.04294462380140707,"{'k': 8, 'sim_options': {'name': 'msd', 'min_support': 2, 'user_based': False}}",8,"{'name': 'msd', 'min_support': 2, 'user_based': False}"
20,1.0062834796875326,1.0121685392455098,1.0057773603122466,1.0080542878088083,1.0103990426466287,1.0085365419401453,0.002432375592909087,5,0.4320854187011719,0.0074563065561366135,1.9215116500854492,0.05008153928739458,"{'k': 8, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': False}}",8,"{'name': 'msd', 'min_support': 3, 'user_based': False}"
21,1.1255147970182815,1.1223226038017216,1.1257349083762092,1.125888641578868,1.1285582648231722,1.1256038431196504,0.0019799675015404446,33,1.339705801010132,0.00519037541217221,1.9214888095855713,0.043189162349779,"{'k': 8, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': False}}",8,"{'name': 'cosine', 'min_support': 1, 'user_based': False}"
22,1.0866643443830863,1.0852443297990002,1.0907211631600702,1.0902226278032856,1.0878141405978141,1.0881333211486512,0.002081738146517228,21,1.1164574146270752,0.01693204932866549,1.9154143333435059,0.0369111503403629,"{'k': 8, 'sim_options': {'name': 'cosine', 'min_support': 2, 'user_based': False}}",8,"{'name': 'cosine', 'min_support': 2, 'user_based': False}"
23,1.075690786469671,1.0743694091425495,1.0773859354629813,1.0751406505035779,1.0758753486210295,1.075692426039962,0.0009956171430928,18,1.0106025218963623,0.007058398053789378,1.9254618644714356,0.03989607988588195,"{'k': 8, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': False}}",8,"{'name': 'cosine', 'min_support': 3, 'user_based': False}"
24,1.1291094374329178,1.1286721783603881,1.1335660117503115,1.1308578938163076,1.1346531530822985,1.1313717348884444,0.002377064752266964,35,1.8374922275543213,0.012310235265677757,1.9136219501495362,0.05623963540977969,"{'k': 8, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': False}}",8,"{'name': 'pearson', 'min_support': 1, 'user_based': False}"
25,1.1291094374329178,1.1286721783603881,1.1335660117503115,1.1308578938163076,1.1346531530822985,1.1313717348884444,0.002377064752266964,34,1.5235445022583007,0.01380775089300254,1.8951507568359376,0.03744340805771401,"{'k': 8, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False}}",8,"{'name': 'pearson', 'min_support': 2, 'user_based': False}"
26,1.1132852279050418,1.1168022045863002,1.1192102992475028,1.115529958977856,1.1215657583039644,1.1172786898041331,0.0028755141094781644,32,1.3664450645446777,0.05601953991156638,1.871827983856201,0.052124211257574125,"{'k': 8, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': False}}",8,"{'name': 'pearson', 'min_support': 3, 'user_based': False}"
27,1.0160438741323894,1.0211492043742443,1.0153009939520714,1.0194070640386599,1.0227617014250086,1.0189325675844747,0.0028751962861412856,8,0.42999982833862305,0.007050620483225628,1.9823716163635254,0.0489744813168179,"{'k': 10, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': False}}",10,"{'name': 'msd', 'min_support': 1, 'user_based': False}"
28,1.0025926496303488,1.007842728885524,1.0023190611485306,1.0044204712426923,1.0065319881737256,1.0047413798161644,0.0021638990638066335,4,0.43081297874450686,0.004923085967055784,1.9936896800994872,0.038340848747068106,"{'k': 10, 'sim_options': {'name': 'msd', 'min_support': 2, 'user_based': False}}",10,"{'name': 'msd', 'min_support': 2, 'user_based': False}"
29,0.9964162718002907,1.0012740699124527,0.9950005542543165,0.9987526292389899,0.9986764850477751,0.9980240020507651,0.0021561820833372247,3,0.42661561965942385,0.005916663851364208,1.9981657981872558,0.04538629908216878,"{'k': 10, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': False}}",10,"{'name': 'msd', 'min_support': 3, 'user_based': False}"
30,1.1017393611584057,1.100969321958687,1.10257953489493,1.104390038963793,1.105530554580292,1.1030417623112216,0.0016862294536922322,27,1.3213906288146973,0.05650588665701849,1.9746705532073974,0.06853027723246519,"{'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': False}}",10,"{'name': 'cosine', 'min_support': 1, 'user_based': False}"
31,1.0706057246722962,1.0690438035824648,1.072597495448731,1.072802957743692,1.0726194493993775,1.0715338861693122,0.0014820425054969206,17,1.1141310214996338,0.012124279188374143,2.009386920928955,0.06251153659724962,"{'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 2, 'user_based': False}}",10,"{'name': 'cosine', 'min_support': 2, 'user_based': False}"
32,1.061453182582212,1.0612780529771568,1.0619876316767876,1.0601753613121694,1.0622059187898598,1.061420029467637,0.0007085548058840158,15,1.0371745586395265,0.02997992305295265,2.053538417816162,0.06292324992033299,"{'k': 10, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': False}}",10,"{'name': 'cosine', 'min_support': 3, 'user_based': False}"
33,1.1097721854814249,1.1099429478010392,1.1149875491862298,1.1113339820562078,1.1149629353854988,1.1121999199820802,0.0023299269268578214,29,1.841606330871582,0.01095082411075134,1.9944689273834229,0.03517077177378664,"{'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': False}}",10,"{'name': 'pearson', 'min_support': 1, 'user_based': False}"
34,1.1097721854814249,1.1099429478010392,1.1149875491862298,1.1113339820562078,1.1149629353854988,1.1121999199820802,0.0023299269268578214,30,1.5302891254425048,0.013151011057489004,1.9857235908508302,0.04734110896119078,"{'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False}}",10,"{'name': 'pearson', 'min_support': 2, 'user_based': False}"
35,1.0950878397087962,1.1008843577064953,1.101912749037338,1.0995965357588768,1.1037714406896166,1.1002505845802246,0.002920363034599763,26,1.38499755859375,0.008938536490328223,2.0173362255096436,0.05065499327870323,"{'k': 10, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': False}}",10,"{'name': 'pearson', 'min_support': 3, 'user_based': False}"
36,1.0059830140129085,1.0107841966160294,1.0040093241725985,1.0094630245192637,1.0126281662228906,1.0085735451087383,0.0031515415339203575,6,0.4288781642913818,0.010191364796945303,2.0388538360595705,0.037069780808807885,"{'k': 12, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': False}}",12,"{'name': 'msd', 'min_support': 1, 'user_based': False}"
37,0.9950786937133534,0.9991807311143677,0.9941733117206843,0.9967957455965147,0.997523299150434,0.9965503562590708,0.0017743639458748918,2,0.4297593593597412,0.011111515031135678,2.0877846240997315,0.06947453915146289,"{'k': 12, 'sim_options': {'name': 'msd', 'min_support': 2, 'user_based': False}}",12,"{'name': 'msd', 'min_support': 2, 'user_based': False}"
38,0.9906034982009202,0.9953038994268736,0.9882770357826082,0.9923567302644561,0.9908391368311881,0.9914760601012093,0.002316407820409321,1,0.4300252437591553,0.007469752543616567,2.088832473754883,0.06949690179187658,"{'k': 12, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': False}}",12,"{'name': 'msd', 'min_support': 3, 'user_based': False}"
39,1.08561448198575,1.0855826968275282,1.0870794387673783,1.0881889581669417,1.0899088631525393,1.0872748877800276,0.0016390246412527495,20,1.3498944282531737,0.012340954048615776,2.074107313156128,0.05192762200879758,"{'k': 12, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': False}}",12,"{'name': 'cosine', 'min_support': 1, 'user_based': False}"
40,1.0590531936720624,1.0580753134349932,1.061395879812705,1.0594708417370777,1.0622615567277585,1.0600513570769192,0.0015447200782664652,14,1.1077796459197997,0.01014940175405059,2.073965644836426,0.03613818049647503,"{'k': 12, 'sim_options': {'name': 'cosine', 'min_support': 2, 'user_based': False}}",12,"{'name': 'cosine', 'min_support': 2, 'user_based': False}"
41,1.050539383016877,1.052159275941374,1.0528682633238138,1.0503211446485918,1.052687443673913,1.051715102120914,0.0010768428004666619,12,1.0110334396362304,0.012406699674481941,2.056208944320679,0.045163145022312015,"{'k': 12, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': False}}",12,"{'name': 'cosine', 'min_support': 3, 'user_based': False}"
42,1.0951508081961947,1.0976149050320352,1.1008852756250564,1.0979157591725928,1.1002550876258372,1.0983643671303431,0.0020503515401316683,25,1.8445116043090821,0.016223843315769263,2.0556220531463625,0.05302849774897878,"{'k': 12, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': False}}",12,"{'name': 'pearson', 'min_support': 1, 'user_based': False}"
43,1.0951508081961947,1.0976149050320352,1.1008852756250564,1.0979157591725928,1.1002550876258372,1.0983643671303431,0.0020503515401316683,24,1.5350924491882325,0.021391798349918813,2.056190252304077,0.05168714286682414,"{'k': 12, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': False}}",12,"{'name': 'pearson', 'min_support': 2, 'user_based': False}"
44,1.0835330217782142,1.0898982812498372,1.090280467355738,1.0880442312205363,1.090488977443511,1.0884489958095673,0.0026056429697143917,22,1.3820894718170167,0.007786102969651518,2.050045108795166,0.04869771987291169,"{'k': 12, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': False}}",12,"{'name': 'pearson', 'min_support': 3, 'user_based': False}"
