,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_sim_options
15,1.0736231098006808,1.070837782062002,1.0754898790256517,1.0742073282394577,1.0651787973829967,1.0718673793021576,0.003673626367109033,38,1.2407272338867188,0.03634683590089903,1.9563077449798585,0.14796249250188048,"{'k': 6, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': True}}",6,"{'name': 'pearson', 'min_support': 1, 'user_based': True}"
16,1.0736231098006808,1.070837782062002,1.0754898790256517,1.0742073282394577,1.0651787973829967,1.0718673793021576,0.003673626367109033,37,1.1518467903137206,0.03324445842234387,1.9644041538238526,0.1862537993139267,"{'k': 6, 'sim_options': {'name': 'pearson', 'min_support': 2, 'user_based': True}}",6,"{'name': 'pearson', 'min_support': 2, 'user_based': True}"
17,1.0709473543530839,1.0682175811638568,1.0718443846706527,1.0718961271032357,1.0620092805239518,1.068982945562956,0.0037350006449276933,35,1.0359421253204346,0.03986207992596617,1.690638494491577,0.12289675804973714,"{'k': 6, 'sim_options': {'name': 'pearson', 'min_support': 3, 'user_based': True}}",6,"{'name': 'pearson', 'min_support': 3, 'user_based': True}"
18,1.0036566792631938,1.0033844297316126,1.003871453399591,1.0064692468009488,1.0004967154810558,1.0035757049352803,0.0018964899571083235,9,0.2675798416137695,0.009373111729152048,1.6340391635894775,0.04870296773874181,"{'k': 8, 'sim_options': {'name': 'msd', 'min_support': 1, 'user_based': True}}",8,"{'name': 'msd', 'min_support': 1, 'user_based': True}"
19,0.999718807094262,1.0018431560204821,1.0014657465256158,1.002048950581584,0.9971319919414702,1.0004417304326827,0.0018478499006795027,8,0.2666014194488525,0.004099228751051516,1.6343472957611085,0.06224829212819697,"{'k': 8, 'sim_options': {'name': 'msd', 'min_support': 2, 'user_based': True}}",8,"{'name': 'msd', 'min_support': 2, 'user_based': True}"
20,0.9965466960668751,0.999549986962306,0.9971017834443582,0.9994954209738655,0.9936979851560569,0.9972783745206923,0.0021661599124181675,7,0.26702280044555665,0.004548983532224917,1.6402669429779053,0.05278066041372978,"{'k': 8, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",8,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
21,1.057200331142141,1.057932785160668,1.0576561602368975,1.0590369974706464,1.053665581492829,1.0570983711006363,0.0018198949468659356,33,0.7971765518188476,0.010774750377970882,1.6315674304962158,0.047301879652924685,"{'k': 8, 'sim_options': {'name': 'cosine', 'min_support': 1, 'user_based': True}}",8,"{'name': 'cosine', 'min_support': 1, 'user_based': True}"
22,1.053855361440173,1.0536717183544657,1.0512124232768096,1.0527081206666962,1.0489814165622346,1.052085808060076,0.0018129396657767555,30,0.7962727546691895,0.04255561891430657,1.865744400024414,0.16871324627940779,"{'k': 8, 'sim_options': {'name': 'cosine', 'min_support': 2, 'user_based': True}}",8,"{'name': 'cosine', 'min_support': 2, 'user_based': True}"
23,1.0515248112574402,1.050495192943524,1.048847317787939,1.0494196590221843,1.0452769688376016,1.049112789969738,0.0021263608596220895,27,0.9074523448944092,0.085139625358313,2.1010980129241945,0.24173337415806848,"{'k': 8, 'sim_options': {'name': 'cosine', 'min_support': 3, 'user_based': True}}",8,"{'name': 'cosine', 'min_support': 3, 'user_based': True}"
24,1.0567846721821081,1.0518649581098654,1.0559702539933988,1.0557316370914813,1.0476888807188374,1.0536080804191381,0.0034133705524388323,32,1.232125425338745,0.0545048665832665,2.0311797142028807,0.09093964733562182,"{'k': 8, 'sim_options': {'name': 'pearson', 'min_support': 1, 'user_based': True}}",8,"{'name': 'pearson', 'min_support': 1, 'user_based': True}"
